client_mac,ap_mac,ap_name,created_at,rx_bytes,tx_bytes,rx_packets,tx_packets,rssi,snr,data_rate_from,data_rate_to
4C-5F-70-B1-CF-DD,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:23:04+00,704227.0,1949563.0,2708.0,2936.0,-59,36,2.99,13.41
8A-9F-67-72-E5-3F,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:23:04+00,54398.0,52192.0,360.0,310.0,-75,20,0.64,0.82
AC-74-B1-DC-4A-38,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00,17916.0,19796.0,323.0,61.0,-55,40,0.09,0.47
C4-75-AB-8C-95-F1,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00,13103.0,3021.0,309.0,39.0,-58,37,0.07,0.08
60-E3-2B-BC-C5-5A,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00,221831.0,442955.0,958.0,979.0,-46,49,0.96,1.94
D2-B8-FD-40-82-66,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00,214008.0,5344939.0,1459.0,3834.0,-47,48,3.17,86.99
8E-A5-D3-AF-D5-B2,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00,214248.0,86257.0,392.0,305.0,-65,30,3.12,1.59
70-32-17-CF-0A-58,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00,277214.0,179315.0,1020.0,828.0,-53,42,1.29,0.91
BE-4F-39-2D-DC-87,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00,63006.0,72744.0,313.0,254.0,-86,9,0.77,1.25
5A-EF-13-DA-D1-B7,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00,462609.0,2632089.0,1842.0,3051.0,-67,28,3.07,18.36
1E-E2-9B-FF-19-52,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00,215533.0,1126436.0,927.0,1369.0,-67,28,2.88,17.74
9A-C2-E1-01-9C-07,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00,591162.0,1355833.0,1896.0,1935.0,-66,29,9.02,22.44
3A-C7-B4-2A-75-42,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00,0.0,0.0,0.0,0.0,-84,12,0.0,0.0
08-38-E6-56-09-40,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00,0.0,0.0,0.0,0.0,-87,8,0.0,0.0
72-A5-36-37-D7-79,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00,0.0,0.0,0.0,0.0,-76,19,0.0,0.0
C4-75-AB-BC-00-7F,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00,15674.0,14651.0,321.0,89.0,-55,40,0.08,0.23
C4-75-AB-B5-E0-D7,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00,13314.0,3860.0,317.0,50.0,-59,36,0.07,0.08
90-65-84-4B-9F-9C,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00,13146.0,3266.0,313.0,45.0,-54,41,0.07,0.08
70-32-17-14-27-97,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00,1960313.0,5457996.0,4231.0,5810.0,-61,34,12.27,34.17
2E-B5-AE-2F-24-FE,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00,14843.0,25825.0,126.0,109.0,-59,36,0.19,0.38
2A-D6-18-29-46-9E,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00,8411390.0,52711969.0,53498.0,73637.0,-53,42,27.38,171.59
0E-07-85-FA-61-18,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00,1475.0,1583.0,20.0,23.0,-82,13,0.12,0.13
50-84-92-94-E4-9F,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:28:02+00,1574030.0,991287.0,2870.0,2346.0,-56,39,6.46,4.14
BE-EE-98-0A-E9-EA,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:29:03+00,1876.0,3280.0,39.0,48.0,-52,42,0.05,0.07
A2-4B-EF-80-6A-C4,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:29:03+00,41318.0,44716.0,312.0,226.0,-58,36,0.35,0.46
70-32-17-0D-E1-F7,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:29:03+00,13649.0,3081.0,322.0,40.0,-47,47,0.07,0.08
C4-75-AB-B5-E1-81,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:29:03+00,14316.0,4067.0,330.0,48.0,-48,46,0.07,0.1
F8-89-D2-B8-F4-0F,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:29:03+00,955029.0,719200.0,2357.0,2452.0,-51,43,3.35,2.49
8C-E9-EE-44-13-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:29:03+00,160728.0,303855.0,599.0,620.0,-48,46,1.16,2.27
C4-3D-1A-BF-D8-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:29:03+00,82293.0,80724.0,378.0,286.0,-82,12,0.69,0.77
6A-B8-3D-13-C5-DB,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:29:03+00,47319.0,119680.0,376.0,411.0,-57,37,0.47,1.26
7E-FF-C8-12-46-FD,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:29:03+00,2944.0,3784.0,48.0,51.0,-61,33,0.07,0.08
9C-3E-53-80-AE-3F,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:29:03+00,4518649.0,1251361.0,6360.0,5128.0,-56,38,14.81,4.19
A0-78-17-8A-C3-9B,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:29:03+00,3075295.0,39848218.0,12244.0,34259.0,-57,37,10.15,131.91
F8-89-D2-B8-F4-55,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,429487.0,995063.0,1335.0,1381.0,-63,32,2.8,6.75
9A-B4-7D-BC-96-1F,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,47596.0,39693.0,142.0,121.0,-64,31,1.03,0.88
C4-75-AB-8B-95-75,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,75013.0,89531.0,386.0,500.0,-62,33,0.59,0.71
2C-7B-A0-C9-D7-36,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,300101.0,1428424.0,1184.0,1828.0,-59,36,2.15,10.65
E6-24-83-E4-E1-6F,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,104031.0,388272.0,686.0,603.0,-61,34,0.81,3.33
AC-74-B1-E1-75-30,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,77119.0,106559.0,432.0,355.0,-61,34,0.62,1.08
BA-63-6A-17-44-22,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,92947.0,105871.0,344.0,317.0,-80,15,1.75,2.15
CC-15-31-87-E4-3E,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,33843.0,68721.0,431.0,410.0,-76,19,0.15,0.3
04-56-E5-59-3D-05,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,4360134.0,1574889.0,5029.0,4143.0,-68,27,15.77,5.74
50-84-92-94-E4-9F,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,978751.0,800405.0,2782.0,2506.0,-54,41,3.58,3.08
0A-FD-45-6D-FD-F3,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,12065.0,11552.0,110.0,92.0,-51,44,0.29,0.38
AE-85-14-FF-9D-D7,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,590138.0,940173.0,2288.0,2162.0,-61,34,3.31,5.28
42-4C-AE-61-FB-F3,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,230738.0,998358.0,1303.0,1330.0,-60,35,3.09,13.93
6E-8B-FF-B9-18-7C,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00,135.0,0.0,1.0,0.0,-91,4,0.13,0.0
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:33:35+00,25358.0,33973.0,180.0,175.0,-59,36,0.22,0.3
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:33:35+00,887098.0,526209.0,4453.0,2933.0,-47,48,4.4,2.64
C4-75-AB-BA-39-E3,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:33:35+00,206464.0,7309339.0,1299.0,6046.0,-49,46,1.22,49.23
AC-74-B1-DC-4A-38,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:33:35+00,13733.0,4213.0,324.0,55.0,-55,40,0.07,0.08
C4-75-AB-8C-95-F1,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:33:35+00,13900.0,4372.0,325.0,55.0,-58,37,0.08,0.09
60-E3-2B-BC-C5-5A,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:33:35+00,253162.0,394458.0,1144.0,1061.0,-45,50,1.07,1.68
C4-3D-1A-BF-D8-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00,37835.0,37582.0,280.0,177.0,-84,10,0.34,0.41
6A-B8-3D-13-C5-DB,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00,135148.0,3039598.0,680.0,2480.0,-54,40,1.36,38.06
7E-FF-C8-12-46-FD,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00,1344.0,2846.0,32.0,42.0,-64,30,0.04,0.08
9C-3E-53-80-AE-3F,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00,1848711.0,2014760.0,5865.0,6386.0,-56,38,6.18,6.93
A0-78-17-8A-C3-9B,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00,2521751.0,11730617.0,7746.0,14168.0,-58,36,8.55,40.05
0E-07-85-FA-61-18,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00,4138.0,3446.0,60.0,46.0,-79,15,0.09,0.09
56-AC-E3-01-F4-C5,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00,27525.0,10465.0,66.0,58.0,-88,6,2.69,1.46
DA-82-49-46-AE-F6,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00,39806.0,30679.0,121.0,75.0,-91,4,2.78,2.5
70-32-17-14-08-6B,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-08 08:42:49+00,2540687.0,2265651.0,6068.0,6541.0,-53,43,8.33,7.42
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 08:42:23+00,187856.0,72203.0,2588.0,474.0,-31,64,0.61,0.49
AC-74-B1-E1-83-7C,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 08:42:23+00,88339.0,44960.0,353.0,291.0,-38,57,0.71,0.38
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00,2472.0,2786.0,42.0,40.0,-50,45,0.06,0.08
90-65-84-4B-9E-48,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00,375344.0,503723.0,1259.0,1335.0,-51,44,1.73,2.26
2C-7B-A0-C9-46-54,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00,253901.0,518039.0,1129.0,1778.0,-42,53,1.26,2.71
BC-03-58-DE-27-6D,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00,18185.0,2669.0,430.0,36.0,-55,40,0.07,0.08
A0-D3-65-1C-76-86,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00,1282177.0,10145434.0,8333.0,9089.0,-63,32,4.29,34.16
90-65-84-4B-88-22,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00,75107.0,247428.0,677.0,595.0,-48,47,0.39,1.5
70-32-17-CA-84-D8,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00,693699.0,3083815.0,3206.0,3559.0,-47,48,2.3,10.35
50-84-92-7F-EE-46,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00,81409.0,131147.0,442.0,464.0,-51,44,0.49,0.83
04-56-E5-32-04-74,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00,506662.0,728122.0,2681.0,2679.0,-46,49,1.65,2.39
C4-75-AB-B5-E1-81,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,17932.0,4695.0,425.0,65.0,-47,47,0.08,0.08
F8-89-D2-B8-F4-0F,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,2159027.0,17710874.0,6143.0,14716.0,-57,37,7.4,61.55
8C-E9-EE-44-13-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,99340.0,92621.0,379.0,316.0,-49,45,0.98,0.96
50-84-92-94-96-34,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,309854.0,341979.0,1420.0,629.0,-48,46,1.34,2.39
C4-3D-1A-BF-D8-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,81892.0,84849.0,383.0,286.0,-84,10,0.72,0.85
6A-B8-3D-13-C5-DB,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,53240.0,159232.0,311.0,394.0,-60,34,0.58,1.87
7E-FF-C8-12-46-FD,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,1964.0,3294.0,38.0,46.0,-60,34,0.05,0.08
9C-3E-53-80-AE-3F,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,3416359.0,4175120.0,5980.0,7486.0,-56,38,11.58,14.21
A0-78-17-8A-C3-9B,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,2900062.0,274764576.0,20194.0,185492.0,-64,31,11.85,1118.02
0E-07-85-FA-61-18,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,23247.0,109771.0,161.0,200.0,-77,17,0.49,2.55
CA-67-03-46-AC-E0,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,11866.0,10123.0,78.0,71.0,-88,6,1.16,2.47
9A-C2-E1-01-9C-07,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,18979.0,37798.0,83.0,72.0,-88,6,2.06,5.27
AE-85-14-FF-9D-D7,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,483684.0,1355829.0,2222.0,2198.0,-69,25,4.22,12.04
0A-FD-45-6D-FD-F3,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,24683.0,36888.0,121.0,102.0,-74,20,0.83,1.57
4E-2C-CA-0C-97-B9,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,5429.0,86989.0,73.0,82.0,-83,11,0.88,10.62
9A-B4-7D-BC-96-1F,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,596.0,528.0,8.0,10.0,-77,17,0.19,0.26
8A-9F-67-72-E5-3F,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00,57593.0,118659.0,186.0,179.0,-88,6,8.03,19.31
70-32-17-14-08-6B,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-08 08:47:49+00,2141507.0,1208580.0,4930.0,4996.0,-53,43,7.11,4.01
1E-48-DF-4A-57-0B,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-08 08:47:49+00,8240.0,15425.0,74.0,52.0,-67,29,1.15,2.15
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 08:47:27+00,146338.0,89582.0,1786.0,530.0,-31,64,0.48,0.64
04-56-E5-59-30-AD,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:01:46+00,4755.0,4461.0,69.0,52.0,-58,37,0.08,0.09
4E-2C-CA-0C-97-B9,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:01:46+00,25086.0,33869.0,129.0,89.0,-46,49,0.37,0.77
AC-74-B1-DC-4A-38,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:01:46+00,471813.0,1349538.0,2090.0,1805.0,-53,42,2.01,7.12
C4-75-AB-BA-39-E3,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:06:45+00,19586.0,20590.0,217.0,155.0,-45,50,0.16,0.2
70-32-17-0E-CC-11,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:06:45+00,9206064.0,27712896.0,19260.0,22461.0,-46,49,31.33,95.29
4E-2C-CA-0C-97-B9,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:06:45+00,38063.0,106106.0,272.0,203.0,-47,48,0.54,2.07
AC-74-B1-DC-4A-38,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:06:45+00,198534.0,311332.0,860.0,667.0,-53,42,0.99,1.87
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:06:45+00,36734.0,62546.0,461.0,380.0,-56,39,0.15,0.28
C4-75-AB-8C-95-F1,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:06:45+00,849598.0,2202456.0,3389.0,3321.0,-58,37,3.08,8.6
2E-B5-AE-2F-24-FE,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:06:45+00,177972.0,358611.0,764.0,660.0,-55,40,1.47,3.43
90-4C-C5-F3-18-0C,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:06:45+00,455622.0,520075.0,2224.0,1624.0,-70,25,3.5,4.1
02-8E-6A-48-10-04,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:06:45+00,946867.0,18279308.0,9969.0,13071.0,-72,23,4.79,105.01
EA-70-1B-56-40-68,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:06:45+00,269947.0,82386.0,1162.0,777.0,-53,42,2.09,0.73
26-40-8C-31-F8-11,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:06:45+00,781203.0,1509417.0,2953.0,2585.0,-50,45,3.36,7.02
60-E3-2B-BC-C5-5A,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:06:45+00,41713533.0,2032544620.0,279787.0,1512893.0,-43,52,136.24,6638.48
70-32-17-11-F9-F9,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:06:45+00,367940.0,11564052.0,2349.0,8709.0,-48,47,1.61,51.8
C4-75-AB-8C-95-F1,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:11:45+00,784846.0,5423436.0,4224.0,5668.0,-55,40,3.12,23.86
2E-B5-AE-2F-24-FE,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:11:45+00,79612.0,231867.0,411.0,361.0,-52,43,0.8,2.76
90-4C-C5-F3-18-0C,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:11:45+00,10232.0,20640.0,98.0,90.0,-77,18,0.71,1.34
26-40-8C-31-F8-11,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:11:45+00,441516.0,1168603.0,2040.0,1759.0,-54,41,2.65,7.66
60-E3-2B-BC-C5-5A,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:11:45+00,6543025.0,39576701.0,32685.0,47202.0,-44,51,22.42,137.05
70-32-17-11-F9-F9,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:11:45+00,291514.0,656078.0,1520.0,1412.0,-52,43,1.3,3.04
02-8E-6A-48-10-04,00:06:ae:60:0f:57,Zone_B1,2025-08-08 06:14:04+00,6110.0,3223.0,47.0,44.0,-81,13,0.54,0.31
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,70820.0,66153.0,484.0,458.0,-63,32,0.52,0.55
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,885171.0,519260.0,4426.0,2895.0,-46,49,4.18,2.64
4E-2C-CA-0C-97-B9,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,108805.0,195734.0,393.0,327.0,-48,47,1.38,3.35
AC-74-B1-DC-4A-38,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,5292.0,2896.0,126.0,40.0,-50,45,0.06,0.08
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,35211.0,62932.0,445.0,380.0,-56,39,0.15,0.29
C4-75-AB-8C-95-F1,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,408152.0,476541.0,1448.0,1251.0,-56,39,1.83,2.33
2E-B5-AE-2F-24-FE,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,340345.0,2074151.0,1667.0,2522.0,-58,37,3.17,20.88
56-84-D5-AA-CE-C6,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,1109061.0,8035254.0,7590.0,6915.0,-54,41,4.01,30.89
EA-70-1B-56-40-68,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,13799.0,6276.0,73.0,51.0,-50,45,1.04,0.61
26-40-8C-31-F8-11,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,78650.0,150069.0,487.0,373.0,-55,40,0.93,2.19
60-E3-2B-BC-C5-5A,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,438230.0,725146.0,2224.0,1927.0,-44,51,1.53,2.56
7E-3D-89-3D-7C-86,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,0.0,15697668.0,0.0,15544.0,-82,13,0.0,15329.75
2C-7B-A0-C9-D7-36,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,0.0,11897088.0,0.0,15549.0,-80,15,0.0,11618.25
0A-FD-45-6D-FD-F3,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,15843.0,19352.0,91.0,72.0,-49,46,0.3,0.46
04-56-E5-5B-C8-CC,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:16:45+00,1834026.0,16746193.0,12502.0,13789.0,-46,49,8.18,77.51
2C-7B-A0-C9-D7-36,00:06:ae:60:0f:57,Zone_B1,2025-08-08 06:19:03+00,65383.0,127881.0,319.0,272.0,-83,11,0.69,1.67
02-8E-6A-48-10-04,00:06:ae:60:0f:57,Zone_B1,2025-08-08 06:19:03+00,0.0,3029.0,0.0,41.0,-82,13,0.0,2.96
7E-3D-89-3D-7C-86,00:06:ae:60:0f:57,Zone_B1,2025-08-08 06:19:03+00,897362.0,5317256.0,4428.0,6155.0,-83,11,7.97,49.45
C4-3D-1A-BF-D8-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-08 06:19:03+00,1626065.0,694302.0,2064.0,1550.0,-85,9,17.07,7.88
AE-01-A7-FD-7E-D1,00:06:ae:60:0f:57,Zone_B1,2025-08-08 06:19:03+00,52441.0,39173.0,408.0,152.0,-56,38,1.16,1.2
C4-75-AB-B5-E0-D7,00:06:ae:60:0f:57,Zone_B1,2025-08-08 06:19:03+00,354387.0,735469.0,1152.0,984.0,-72,22,34.61,79.8
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:21:46+00,43541.0,30950.0,317.0,275.0,-62,33,0.35,0.3
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:21:46+00,928478.0,562677.0,4632.0,3074.0,-47,48,4.44,2.92
C4-75-AB-BA-39-E3,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:21:46+00,55081.0,70899.0,299.0,242.0,-45,50,0.44,0.65
70-32-17-0E-CC-11,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:21:46+00,2593236.0,1658913.0,4263.0,3469.0,-46,49,9.74,6.45
70-32-17-CF-0A-58,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:21:46+00,744428.0,753704.0,2084.0,1592.0,-60,35,3.32,3.59
4E-2C-CA-0C-97-B9,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:21:46+00,211144.0,389368.0,854.0,837.0,-49,46,2.79,6.44
AC-74-B1-DC-4A-38,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:21:46+00,4032.0,3424.0,96.0,50.0,-51,44,0.06,0.08
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:21:46+00,36325.0,63448.0,457.0,384.0,-55,40,0.15,0.29
C4-75-AB-8C-95-F1,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:21:46+00,3092364.0,17086795.0,13590.0,15825.0,-55,40,12.43,74.16
2E-B5-AE-2F-24-FE,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:21:46+00,77439.0,143619.0,395.0,319.0,-52,43,0.62,1.58
56-84-D5-AA-CE-C6,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:21:46+00,949835.0,1781470.0,3986.0,2923.0,-53,42,3.22,6.47
26-40-8C-31-F8-11,00:06:ae:60:65:89,Zone-D1,2025-08-08 06:21:46+00,848598.0,4385537.0,2614.0,3804.0,-55,40,10.11,62.98
70-32-17-CA-7D-D5,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:00+00,854297.0,3007294.0,5546.0,16956.0,-75,20,2.79,9.82
4C-5F-70-B1-CF-DD,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:00+00,262404.0,428723.0,1149.0,1111.0,-60,35,1.32,2.2
8E-A5-D3-AF-D5-B2,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:00+00,54887.0,66070.0,249.0,218.0,-72,23,0.71,1.29
E6-50-D1-08-78-8B,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:00+00,56920.0,53496.0,321.0,304.0,-50,45,0.47,0.47
8A-9F-67-72-E5-3F,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:00+00,130277.0,4374869.0,998.0,3240.0,-73,22,1.01,40.31
12-18-95-A6-D3-FD,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:00+00,77324.0,1334459.0,431.0,1364.0,-76,19,1.26,22.09
60-E3-2B-BC-C4-5B,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:00+00,2296604.0,2692894.0,10278.0,10460.0,-59,36,9.88,11.48
9E-08-B6-05-07-69,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:00+00,238500.0,1059317.0,2273.0,1970.0,-65,30,0.86,3.9
56-AC-E3-01-F4-C5,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:00+00,17710.0,27315.0,174.0,192.0,-73,22,0.4,0.51
6E-8B-FF-B9-18-7C,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:00+00,282557.0,1095458.0,1382.0,1594.0,-67,28,2.84,11.63
9A-B4-7D-BC-96-1F,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:01+00,41870.0,51037.0,199.0,167.0,-66,29,0.74,1.16
16-93-F9-13-20-63,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:01+00,111460.0,214949.0,452.0,401.0,-62,33,1.53,3.62
02-8E-6A-48-10-04,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:01+00,203913.0,530022.0,989.0,1115.0,-57,38,1.39,3.57
C4-75-AB-BC-9B-57,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:28:01+00,328028.0,581396.0,793.0,952.0,-49,46,45.76,81.11
6A-FD-DC-31-4A-C8,00:06:ae:60:0f:57,Zone_B1,2025-08-08 06:29:00+00,42034.0,186460.0,277.0,399.0,-68,26,0.84,3.31
86-96-F1-82-5D-A0,00:06:ae:60:57:db,Zone-D2,2025-08-08 06:33:06+00,447659.0,3026514.0,1986.0,3326.0,-45,50,2.65,20.24
