Client Mac,Client IPv4,Client IPv6,Site Name,Site Location,Site Description,AP Name,AP Description,Device IPv4,Device IPv6,AP Mac,User Name,SSID,RSSI Strength,Data Uploaded (MB),Data Downloaded (MB),Interface,Channel,Radio ID,Uptime,Association Time,Disassociation Time,Host Name,Device Type,Device OS,Protocol,SNR,Created At,SAP ID,Group Name,apGroupName,subAPGroup1,subAPGroup2,subAPGroup3,subAPGroup4,waniaxRu26,waniaxRu52,waniaxRu106,waniaxRu242,waniaxRu484,waniaxRu996,waniaxTxmcs48,waniaxTxmcs24,waniaxTxmcs12,waniaxTxmcs6,waniaxTxmcs54,waniaxTxmcs36,waniaxTxmcs18,waniaxTxmcs9,waniaxRxmcs48,waniaxRxmcs24,waniaxRxmcs12,waniaxRxmcs6,waniaxRxmcs54,waniaxRxmcs36,waniaxRxmcs18,waniaxRxmcs9,hkRu26,hkRu52,hkRu106,hkRu242,hkRu484,hkRu996,hkTxmcs48,hkTxmcs24,hkTxmcs12,hkTxmcs6,hkTxmcs54,hkTxmcs36,hkTxmcs18,hkTxmcs9,hkRxmcs48,hkRxmcs24,hkRxmcs12,hkRxmcs6,hkRxmcs54,hkRxmcs36,hkRxmcs18,hkRxmcs9,BSSID,Anomaly_Score,Anomaly_Score_Adjusted,Spike_Driven,Is_Anomaly
0E-02-3E-20-8B-3F,192.168.171.149,,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-91,0.18,0.32,5GHz,36,802.11axa,00:02:36,15-05-2025 08:57:25,15-05-2025 09:00:01,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,4,15-05-2025 09:00,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.12443406290627201,0.012443406290627202,False,True
F6-31-54-BF-90-49,192.168.171.133,,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-95,0.01,0.0,5GHz,36,802.11axa,00:12:22,14-05-2025 21:52:58,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,1,14-05-2025 22:05,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.12426149386619978,0.012426149386619978,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-88,0.0,0.0,5GHz,124,802.11axa,00:00:22,15-05-2025 14:48:57,15-05-2025 14:49:19,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,7,15-05-2025 14:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.12344919999091641,0.012344919999091642,False,True
70-32-17-D0-0E-4E,172.24.18.151,fd04:2418:ec0f::1,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,,00:06:ae:60:7b:b7,,5G_R&D,-88,0.01,0.0,5GHz,124,802.11axa,00:00:20,14-05-2025 17:41:30,14-05-2025 17:41:50,BLR5GLAPSWARNA,Laptop_PC,Windows 10,1.3,7,14-05-2025 17:42,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.12344919999091641,0.012344919999091642,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-89,0.05,0.3,5GHz,149,802.11axa,00:01:42,14-05-2025 16:37:28,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,5,14-05-2025 16:39,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.12335107607787821,0.012335107607787821,False,True
F4-7B-09-29-22-37,192.168.171.157,2405:200:902:600:a752:6a06:5098:e656,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-82,0.0,0.0,5GHz,36,802.11axa,00:00:01,15-05-2025 13:28:58,15-05-2025 13:28:59,putraj,Laptop_PC,Linux Ubuntu 20.04,1.3,13,15-05-2025 13:29,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.12302748502052696,0.012302748502052697,False,True
B6-6C-40-E2-FA-CE,172.24.17.68,fd8a:eccb:63be::1,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-90,0.03,0.06,5GHz,149,802.11axa,00:30:00,14-05-2025 19:24:09,,OnePlus-Nord2-5G,MOBILE_TABLET,Generic Android,1.3,4,14-05-2025 19:54,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.12284014853757319,0.01228401485375732,False,True
BA-BB-58-AF-00-26,192.168.171.151,2405:200:902:600:75f8:a2ab:99c7:13e5,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-92,0.84,3.56,5GHz,36,802.11axa,00:14:09,15-05-2025 10:56:07,15-05-2025 11:10:16,iPhone,MOBILE_TABLET,Apple iOS,1.3,3,15-05-2025 11:10,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.12278293410459251,0.012278293410459253,False,True
AE-01-A7-FD-7E-D1,172.24.21.175,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-94,0.02,0.29,5GHz,112,802.11axa,00:14:50,15-05-2025 12:44:32,,UNKNOWN,Laptop_PC,Windows 10,1.3,0,15-05-2025 12:59,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.1223226048554894,0.012232260485548941,False,True
F4-7B-09-29-22-37,192.168.171.157,2405:200:902:600:a752:6a06:5098:e656,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-82,0.0,0.0,5GHz,36,802.11axa,00:00:04,15-05-2025 13:28:53,15-05-2025 13:28:57,putraj,Laptop_PC,Linux Ubuntu 20.04,1.3,13,15-05-2025 13:29,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.12118737432028315,0.012118737432028315,False,True
36-34-3D-76-D5-CE,172.24.19.234,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-89,0.0,0.0,5GHz,112,802.11axa,00:01:53,14-05-2025 19:27:29,,iPhone,MOBILE_TABLET,Apple iOS,1.3,5,14-05-2025 19:29,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.1205506794921255,0.012055067949212551,False,True
36-92-F3-2A-24-CD,172.24.22.177,fd9b:56c9:413f::5cc7:cc3c:23ce:f81b,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-90,0.0,0.0,5GHz,149,802.11axa,01:06:43,14-05-2025 17:16:50,14-05-2025 18:23:33,Anusha-s-Galaxy-A31,MOBILE_TABLET,Generic Android,1.3,5,14-05-2025 18:24,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.12021138108536256,0.012021138108536257,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-91,0.11,0.08,5GHz,149,802.11axa,00:12:02,14-05-2025 17:57:08,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,3,14-05-2025 18:09,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.11956716028525416,0.011956716028525417,False,True
E6-E8-58-FC-13-B6,172.24.21.165,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-86,0.0,0.0,5GHz,124,802.11axa,00:00:18,15-05-2025 13:14:34,,Bhuvnesh-s-S22-Ultra,MOBILE_TABLET,Generic Android,1.3,8,15-05-2025 13:14,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.11896245481018775,0.011896245481018775,False,True
36-92-F3-2A-24-CD,172.24.22.177,fd9b:56c9:413f::5cc7:cc3c:23ce:f81b,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-89,0.01,0.02,5GHz,149,802.11axa,01:02:19,14-05-2025 17:16:50,,Anusha-s-Galaxy-A31,MOBILE_TABLET,Generic Android,1.3,5,14-05-2025 18:19,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.11883654150789469,0.01188365415078947,False,True
AA-A4-BB-CD-55-AF,172.24.20.96,fde2:5bbb:ea88::1f52:cba6:438b:75c5,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-81,0.33,2.71,5GHz,149,802.11axa,00:00:05,14-05-2025 16:49:06,,moto-g64-5G,MOBILE_TABLET,Generic Android,1.3,13,14-05-2025 16:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.11820966185190185,0.011820966185190185,False,True
7C-21-4A-FC-5E-59,172.24.16.212,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-37,0.04,0.62,5GHz,124,802.11axa,00:02:33,15-05-2025 09:03:26,,shubham,Laptop_PC,Linux Ubuntu 20.04,1.3,58,15-05-2025 09:05,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.11794434980376467,0.011794434980376467,False,True
A8-BA-69-B2-B2-2F,172.24.20.73,fde5:9c0b:a693::1,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-92,0.0,0.0,5GHz,149,802.11axa,00:09:01,14-05-2025 16:54:41,14-05-2025 17:03:42,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,3,14-05-2025 17:04,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.11749218172331766,0.011749218172331766,False,True
CA-67-03-46-AC-E0,172.24.23.2,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,fe80::206:aeff:fe60:7bb7,00:06:ae:60:7b:b7,,5G_R&D,-89,0.0,0.0,5GHz,124,802.11axa,00:01:19,15-05-2025 10:15:28,,I2202,MOBILE_TABLET,Generic Android,1.3,6,15-05-2025 10:16,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.11741302130747122,0.011741302130747124,False,True
9A-C2-E1-01-9C-07,172.24.19.129,fd8a:eccb:63be::1,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-88,0.05,0.06,5GHz,149,802.11axa,00:01:01,14-05-2025 18:33:11,,Sagar-s-S22,MOBILE_TABLET,Generic Android,1.3,6,14-05-2025 18:34,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.11659456174534788,0.011659456174534788,False,True
1E-29-06-60-62-A0,172.24.21.126,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-88,0.05,0.09,5GHz,124,802.11axa,00:01:01,15-05-2025 12:43:46,,iPhone,MOBILE_TABLET,Apple iOS,1.3,6,15-05-2025 12:44,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.11659456174534788,0.011659456174534788,False,True
7C-70-DB-2D-91-D2,172.24.16.183,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-85,0.0,0.0,5GHz,112,802.11axa,15:53:48,14-05-2025 19:05:33,,tset,Laptop_PC,Linux Ubuntu 20.04,1.3,9,15-05-2025 10:59,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,00:06:AE:84:F8:27,0.11554554736801936,0.011554554736801937,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-89,0.03,0.12,5GHz,124,802.11axa,00:01:59,15-05-2025 14:07:48,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,5,15-05-2025 14:09,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.11497087002374717,0.011497087002374718,False,True
E2-03-A8-47-D4-6C,172.24.19.109,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-91,0.02,0.01,5GHz,149,802.11axa,00:04:25,14-05-2025 18:59:44,,iPhone,MOBILE_TABLET,Apple iOS,1.3,3,14-05-2025 19:04,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.11475279152331996,0.011475279152331997,False,True
BA-63-6A-17-44-22,172.24.21.161,fde5:9c0b:a693::4cb7:a91e:5c14:f192,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-88,0.0,0.0,5GHz,149,802.11axa,00:01:04,14-05-2025 18:33:06,,Pixel-7a,MOBILE_TABLET,Generic Android,1.3,6,14-05-2025 18:34,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.11467746687997338,0.011467746687997339,False,True
A8-BA-69-B2-B2-2F,172.24.20.73,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-85,0.0,0.0,5GHz,124,802.11axa,00:00:14,15-05-2025 14:49:37,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,9,15-05-2025 14:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.11439890929224017,0.011439890929224018,False,True
AA-A4-BB-CD-55-AF,172.24.20.96,fde2:5bbb:ea88::1f52:cba6:438b:75c5,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-89,0.12,0.24,5GHz,149,802.11axa,00:40:34,14-05-2025 17:38:35,,moto-g64-5G,MOBILE_TABLET,Generic Android,1.3,5,14-05-2025 18:19,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1138501862839707,0.01138501862839707,False,True
70-32-17-0D-66-41,192.168.171.251,2405:200:902:600:20be:8e04:8909:fe02,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-42,0.19,0.21,5GHz,36,802.11axa,00:00:04,15-05-2025 13:59:13,15-05-2025 13:59:17,darshan,Laptop_PC,Linux Ubuntu 20.04,1.3,53,15-05-2025 13:59,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.11356332048319207,0.011356332048319207,False,True
62-EE-DE-11-99-A7,192.168.171.130,2405:200:902:600:a998:2384:b626:13f4,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-92,0.08,0.09,5GHz,36,802.11axa,00:06:04,15-05-2025 11:29:11,15-05-2025 11:35:15,iPhone,MOBILE_TABLET,Apple iOS,1.3,3,15-05-2025 11:35,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.11284093210378754,0.011284093210378755,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-91,0.03,0.07,5GHz,149,802.11axa,00:07:22,14-05-2025 18:16:47,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,3,14-05-2025 18:24,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1122565069349718,0.01122565069349718,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-90,0.0,0.0,5GHz,112,802.11axa,00:17:53,15-05-2025 14:11:29,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,4,15-05-2025 14:29,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,00:06:AE:84:F8:27,0.11221440028537832,0.011221440028537833,False,True
BA-63-6A-17-44-22,172.24.21.161,fde5:9c0b:a693::4cb7:a91e:5c14:f192,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-89,0.32,0.46,5GHz,149,802.11axa,00:02:33,14-05-2025 18:16:37,,Pixel-7a,MOBILE_TABLET,Generic Android,1.3,5,14-05-2025 18:19,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.11169805523459597,0.011169805523459598,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-91,0.0,0.0,5GHz,149,802.11axa,00:06:42,14-05-2025 16:37:28,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,3,14-05-2025 16:44,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.11154821684426508,0.011154821684426509,False,True
4A-F4-35-95-06-B8,172.24.22.21,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,fe80::206:aeff:fe60:7bb7,00:06:ae:60:7b:b7,,5G_R&D,-89,0.25,0.51,5GHz,124,802.11axa,01:20:43,15-05-2025 11:01:03,,Redmi-Note-12-5G,MOBILE_TABLET,Generic Android,1.3,6,15-05-2025 12:21,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.11119214393431853,0.011119214393431854,False,True
7C-21-4A-FC-5E-59,172.24.16.212,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-33,1.3,3.96,5GHz,124,802.11axa,00:12:33,15-05-2025 09:03:26,,shubham,Laptop_PC,Linux Ubuntu 20.04,1.3,62,15-05-2025 09:15,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.11103852459536623,0.011103852459536623,False,True
CC-15-31-87-E4-3E,172.24.16.103,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-84,0.0,0.0,5GHz,112,802.11axa,29:18:08,14-05-2025 07:16:14,,PIN-BC9LJG3,Laptop_PC,Windows 10,1.3,10,15-05-2025 12:34,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.11070513036702412,0.011070513036702413,False,True
5A-EF-13-DA-D1-B7,172.24.23.32,fd51:467c:8f97::954a:f8c3:26bc:5c3a,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-90,0.34,15.32,5GHz,149,802.11axa,00:09:25,14-05-2025 17:44:44,,OPPO-K10,MOBILE_TABLET,Generic Android,1.3,4,14-05-2025 17:54,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1106732620256764,0.01106732620256764,False,True
